text,label
너 를 붙잡 기 도 너 를 기다리 기 에 도 나 는 너무 지쳤 다,sadness
그러 면서 뚱뚱 한 거 좀 보 라고 수근거리 시 더라고요,sadness
일 은 해야 하 는데 출퇴근 이 힘들 어서,sadness
근데 임신 전 보다 키 로 그람 쪘 네요,sadness
한잔 만 먹 어도 토 함,sadness
힘들 다고 들어가 지 말 란다,sadness
점점 지쳐 간다 헤어질까,sadness
워드 시험 또 번 이나 떨어졌 음 졸업 해서 취업 은 망했 음,sadness
기저귀 를 떼 야 하 는 데 쉽 지 가 않 네요,sadness
그동안 많이 힘들 었 지,sadness
사귀 는 건 아닌데 좋 아 하 는 감정 을 전달 하 기 가 너무 어렵 네 ㅠㅠ,sadness
생리통 은 좀 나아졌 는데,sadness
그 사람 은 이미 사랑 하 는 여친 도 있 는데 저 만 이렇게 죽 을 것 같 아요,sadness
하하 방금 버스 타 고 집 에 가 고 있 는데 너무 힘들 어요 ㅠ,sadness
이런 나 의 행복 이 연아 양 에게 부담 이 될지 도 모른다는 생각 에 오늘 은 마음 이 넘 아 팠 어요,sadness
근력 운동 세트 하 는데 좀 힘드 네요,sadness
날 힘들 게 했 던 사람 인데 마음 이 ㅎ 참 정리 가 안 되 네요,sadness
ㅠㅠ몇주전부터 다이어트 를 시작 했 습니다,sadness
저기 가 더 힘드 네,sadness
견디 기 가 너무 힘들 어요,sadness
여기 다 이런 글 써도 되 는지 모르 겠 지만 마음 정리 를 할 수 있 는 곳 이 필요 해서 염치 불구 하 고 글 을 씁니다,sadness
히히 아 고민 이 있 어서요 ㅠㅠ,sadness
내일 도 보 고 싶 을 거 같 다,sadness
제 남자 친구 가 저 에게 많이 지쳐서 이별 을 말 한 상태 인데요,sadness
요즘 따라 자꾸 사 고 싶 은 충동 이 이 네요,sadness
정말 여자 친구 만 바라보 다가 하루 아침 에 이별 을 통보 받 으니 어찌 해야 될지 모르 겠 네요,sadness
같 은 것 도 해 보 고 싶 은데 괜히 했 다가 돈 만 날릴 것 같 고 보험 도 들 긴 보험료 도 아깝 고,sadness
어제 부터 막 깨 질 듯이 아픈데 감기 오 려나 ㅠㅠ,sadness
시간 쯤 된 거 같 은데 피시방 오래 있 다가 죽 는 사람 들 있 지 않 나,sadness
밥 먹 고 나 면 더 아프 고 앉 아 있 지 를 못하 겟 어요,sadness
이것 때문 에 너무 스트레스 받 는 어자 친구 한테 뭐 라고 해야 기분 이 좀 풀릴까 요 ㅠㅠ,sadness
그때 의 추억 들 이 그리운 걸 꺼야,sadness
너무 괴롭 다,sadness
직업 상 야근 이 잦 고 너무 바빠서 평일 에 는 제 개인 시간 이 도 없 습니다,sadness
슬슬 힘들 기 도 합니다,sadness
문제 는 그동안 출근 한 부분 에 대해서 돈 계산 부분 입니다,sadness
글 만 읽 고 답글 을 안 써 주 셔서 답답 한 마음 에 여기 에 글 을 올리 네여,sadness
헤어진지 두 달 하 고 일정 도 오빠 를 다시 만나 고 싶 어,sadness
어떻게 하 면 이런 생각 이 없 어 질까 요,sadness
싸우 고 끊 은 거 라 신경 이 쓰이 네 염 ㅠㅠ,sadness
기대치 를 채우 지 못할까봐 너무 걱정 스럽 습니다,sadness
짜증 나 지적 하 고 싶 다 하 지만 가만히 있 어야 겠지,sadness
외모 에 자신 이 없 는 편 이 라 자신 감 이 점점 없 어 지 더라고요,sadness
지금 이 시간 에 학교 도서관 에서 공부 하 는 놈 들 너무 많 음 ㅠㅠ,sadness
그럼 내 가 먼저 할 텐데 사람 속내 를 들여볼 수 없 으니 참 답답 하 구만,sadness
올 때 까지 기다리 겠 습니다 ㅠㅠ,sadness
그래서 이번 에 도 안 하 면 하 아,sadness
개인 생활 을 거의 포기 해야 할 정도 로 일 이 많 음,sadness
연락 이 안 올 거 아 는데,sadness
뜨아 힘들 거나,sadness
지금 몇 달 이 지났 는데 도 니 생각 이 나 냐,sadness
오빠 는 내 가 있 던 없 던 예전 처럼 잘 지내 고 있 는데,sadness
똥 이 너무 나온다,sadness
고등학교 자퇴 까지 생각 할 정도 로 너무 힘들 어서,sadness
연락 은 다 받 아 줬 는데,sadness
아프리카 tv 나 유튜브 실황 같 은 걸 자주 보 는데 항상 손 으로 들 고 있 거나 아니 면 눕혀서 보 는데 보 기 너무 힘들 더군요,sadness
정말 내 생활 이 없 는 회사 이직 이 답 인가요 ㅠㅠ,sadness
입덧 이 다시 시작 하 는지 입맛 이 없 네요,sadness
너무 어렵 게 설명 해논 거 같 아서 이해 가 잘 안 되 네요 ㅠㅠ,sadness
운동 은 무리 네요 ㅜㅜ,sadness
일 동안 kg 넘 게 좀 빼 고 싶 은데 혼자 할려니까 더 참기 가 힘드 네요,sadness
이제 정말 힘든 생활 만 남 았 네요 이렇게 살 수 있 을까요,sadness
커밍아웃 해도 괜찮 을까요,sadness
내 가 선택 한길 이 후회 가 되 면 안 되 는데 너무 좌절 되 네요,sadness
어디 가 서 소리 겁나게 지르 고 오 고 싶 네요,sadness
걱정 이 많 았 어요,sadness
너무 아파요 ㅠㅠ,sadness
아직 도 일 남 은 게 더 고민,sadness
백조 도 한 달 반 가량 마음 이 너무 괴 로워요,sadness
옛날 에 좀 심하 게 왕따 를 당한 후 생겼 습니다,sadness
계속 이런 상태 면 결국 서로 다 지칠 텐데,sadness
흔히 말 해 전 보통 사람 보다 좀 모자랍니다,sadness
험난 했 다고 해야 하나 지난 했 다 해야 하나 그냥 머리 만 아프 다 참,sadness
어찌 해야 되 언니 들 ㅠㅠ난 서울 살 고 개 는 공주 에서 훈련 받 는데,sadness
그런데 일단 오늘 부터 생리 가 시작 됐 어요 끊임없 는 ㅠㅠ,sadness
베 아파 죽 을 뻔 했 음,sadness
리프트 도 안 올려서 대형 꼬이 고 속상해 ㅠㅠㅜㅜㅜㅠ,sadness
왜 맛 이 없 는지 ㅠㅠ,sadness
지나가 는 길 에 빵 냄새 만 맡 아도 토할 것 같 아 여,sadness
다른 사람 들 처럼 막 빡세 게 운동 하 고 그렇겐 안 했 는데 올 초 후반 이 었 는데 지금 은 후반 됐 어요 ㅠㅠ,sadness
그 후 주 에 한 번 씩 술 마시 구 자꾸 전화 와서 잘 지내 냐구 하 던데,sadness
비참 하 죠,sadness
근데 걔 가 생각 좀 해 보 고 했 는데 제발 아니 라고 했 으면 좋 겠 음 ㅠㅠ,sadness
그리고 밥 을 먹 으면 다 토해 요 ㅠ,sadness
원래 결혼 하 면 점점 힘들 어 지 는 거 임,sadness
참고 로 저 는 여자 인데 국가 직세 무 공무원 실제로 일 이 마니 힘든가 여쭤 보 고 싶 어서요 ㅜㅜ,sadness
앉 았 다 일어서 면 다시 주저앉 을 정도 고 가만히 있 어도 어지럽 네요 ㅠ,sadness
그래서 중견 기업 도 힘들 지 않 을까 생각 하 는 데 나이 가 많 아서요,sadness
뒤늦 게 세상 에 쉬운 게 없 다는 걸 깨달 아,sadness
하소연 할 곳 이 없 어 이렇게 씁니다,sadness
그런 것 에 흥분 하 는 제 자신 이 자기혐오 에 빠져서,sadness
그래서 잘 거 라서 고민 저 잘 때 글 좀 쓰 지 마 세여 글 읽 기 힘들 단 말 이 에요 ㅕ,sadness
옆집 에 여자 가 새벽 시 쯤 계속 신음 소리 를 앙칼진 고양이 같이 내 서 잠 을 못 자 겠 슴,sadness
세상 에 쉬운 일 이 어딨 습니까,sadness
나 소개팅 앱 중독 인가 봐 매일 자기 전 에 한 시간 씩 소개팅 어 플 쫙 돌 지 않 으면 잠 이 안 와 ㅠㅠ,sadness
혼자 앓 아야 하 는지,sadness
아 렙업 고민 ㅠㅠ,sadness
조 리원 에서 퇴소 하 면 모유 로 만 먹여야 하 는데 너무 힘드 네요,sadness
잠 이 안와 하,sadness
그리고 팝송 을 받 는다던지 아니 면 모르 는 걸 검색 할 때 에 도 넌 또 핸드폰 이 냐 그러 면서 잔소리 를 하 십니다,sadness
저기 에 엮이 면 개 노 답간 쓸개 다 털린다,sadness
성격 차이 로 제 가 먼저 헤어지 자고 하 고 달 됫어요,sadness
그런데 저런 배 아픈 거 보다 신물 이 너무 올라와서 힘들 어요 ㅠ,sadness
한 번 은 피 가 나오 던데,sadness
이제 청소 네요,sadness
그런데 점점 자라 면서 말 을 참 말 도 안 듣 고,sadness
계속 인터넷 에서 만난 사람 은 만나 지 마 라 하 고 성인 이 되 었 는데 도 자전거 여행 때 매일 같이 힘드 냐,sadness
오늘 따라 피 순 이 졸리 네여 ㅠㅠ,sadness
학교 일어나 는 게 좀 힘드 네요,sadness
오늘 추석 이 라 물류 박 스 ㅠ,sadness
어떤 일 이 든 다 할 거 라고 화장실 청소 든 뭐 든,sadness
주간 아침 시 부터 저녁 시 까지 인데 너무 심심 함 게임 도 못하 고 ㅠㅠ시간 때울 거 추천 좀 해 주 세요 ㅎㅎ,sadness
지친 하루 를 마치 고 집 에 돌아왔 을 때 이상 하 게 낯선 기분 뭔지 모를 이 어지러움 과 알 수 없 는 이 답답 함,sadness
한화 가 회 에 홈런 으로 역전 을 시켜서 또 졌 구나,sadness
오빠 만나 러 언제 쯤 갈 가염 ㅜㅜ,sadness
초보 운전자 들 죽 어 나 것 구나,sadness
jtbc 종편 이 라 부르 면 괜히 미안 해 ㆍ,sadness
태어나 서 죄송 합니다 엄마,sadness
역시 최종 보스 이 자 절 대악 은 우리 인간,sadness
뭐 그럴 수 도 있 지 괜찮 아 됐 어,sadness
베 댓 들 수준 봐라 부끄럽 다 이 나라 국민 인 게,sadness
지구 도 짱깨 들 한테 하도 시달리 다 보 니 참을성 의 한계 가 온 듯 ㄷ ㄷ ㄷ,sadness
오래 했 다고 주 고 연애 했 다고 달 라 하 고 방송 출연 밖에 한 게 없 는 신 동업 같 은 사람 대상 주 고 올해 연예대상 유 느 님 안 줄려고 짠 듯,sadness
좌약 밖에 기억 안 나 요 미얀 ㅠ,sadness
짐승 도 저렇 게 는 안 하 겠 다,sadness
다람쥐 랑 토끼 가 싫 어 해요,sadness
아무리 깝쳐도 남자 프로 랑 붙 으면 디 짐,sadness
어머니 ㅠㅠ 죄송 합니다,sadness
자전거 타 는 사람 으로써 미안 합니다,sadness
세월 호에 는 인 당 몇 억 씩 주 고 에콰도르 라는 나라 하나 한테 억 밖에 안 주 네,sadness
송구 하 오 나 제 가 많이 부족 해서,sadness
뽑 아 주 고 싶 은데 내 가 일본인 이 아님,sadness
나 는 기아 팬 이 라서 ㅠㅠ,sadness
손덕기 는 에로 영화 에 나오 더라,sadness
죄송 합니다,sadness
진짜 세금 내 기 싫 다,sadness
신동엽 한테 사과 해 주 세요,sadness
아니 딱 봐도 부 은 얼굴 이 었 는데 사람 들 깔 때 마다 대체 내 가 아니 라고 얼마나 쓴지 모름,sadness
다시 한번 죄송 합니다,sadness
죄송 해요,sadness
나 도 시간 동안 전부 치 는 거 도와 줬 는데 엄마 는 그 후 로 도 고기 생선 나물 국 준비 하 시 느라 쉬 지 도 못하 더라,sadness
공주 는 똥 싸 지 않 는가,sadness
고향 이 경상도 라서 죄송 합니다,sadness
시청자 여러분 들 죄송 합니다 ㅠㅠ,sadness
아 야구 몰라요,sadness
니 들 나라 로 꺼져라,sadness
움직이 질 못했 다,sadness
아직 갈 수 없 어서 미안 해,sadness
죄송 합니다,sadness
일 주일 동안 반성 하 고 느낀 점 달라질 점 진심 담 아서 카톡 보냈 어요,sadness
우선 제 가 고민 을 들 어 주 는 입장 이 어야 하 는 데 그러 지 못해 죄송 해요,sadness
비용 이 어디 에 얼마나 쓰이 는지 교통비 식비 등 상세 내용 은 안 나와 있 어요,sadness
삭제 할께요,sadness
미안 했 다,sadness
정말 죄송 합니다,sadness
아니면 내 가 그만큼 좋 아 하 지 않 았 나,sadness
너 에게 어울리 는 사람 이 아냐 나 는 니 가 아 는 그런 사람 이 아냐 난 나쁜 남자 야 난 나쁜 남자 야,sadness
근데 생각 은 하 되,sadness
하 는 생각 두 들 고,sadness
방 탈 해서 죄송 해요,sadness
남자 친구 한테 미안 해서 ㅠㅠ,sadness
궁금 한 거 말 해 바,sadness
후회 하 기 싫 다,sadness
부모 님 가슴 에 대못 박 는 일 나 만 좀 참으 면,sadness
시급 원 인데,sadness
부모 님 께서 는 일반 경리 직 보다 적 은 월급 에 많 은 걱정 을 하 십니다,sadness
일 적 으로 나 인간 관계 에서 도 피해 를 주 고 있 지 않 나,sadness
나 한텐 연차 잡 기 전 에 간다고 말 을 했 다고 하 는데 기억 이 안 나 요 ㅠ,sadness
제 가 초 여 인데 요즘 친구 관계 나 암튼 그런 거 때문 에 많이 힘든데 제 가 오늘 시 부터 잠 이 들 어 방금 일어났 는데 이불 에 오줌 이 싸 져 있 네요 ㅠㅠ,sadness
일단 방 탈 해서 죄송 해요,sadness
그 는 절 아주 금방 잊 고 좋 아 하 는 사람 도 생겼 는데 전 아직 도 그때 에 머물 고 있 어요,sadness
아직 훈련소 에 있 는데요,sadness
어색 해 미치 겠 는데,sadness
저 도 엄마 에게 매우 죄송 스러워 요,sadness
방 탈 죄송 한데요,sadness
근데 그게 저 때문 인 거 같 은 기분 이 들 어요,sadness
점심 들 드 시 거나 드 시 기 전 일 듯 한 데 드러운 얘기 해서 지송 ㅠㅎ휴,sadness
미안 해,sadness
부담 스러워 하 는 게 맞 는 거 겠 지,sadness
사진 은 못 올려서 죄송 하 무니 닷,sadness
본의 아니 게 맘 상 한글 있 었 다면 미안 하 고,sadness
처음 에 는 그냥 하 다가 짤리 거나 관 둘려고 했 는데,sadness
죄송 합 니 돠 스,sadness
이런 글 올려서 죄송 합니다,sadness
막 생각 하 면 애틋 하 고 잊 기 힘든,sadness
죄송 합니다,sadness
미안 해,sadness
사과 할 게,sadness
남편 한테 도 너무 미안 하 고,sadness
제 가 일 을 잘 못 합니다,sadness
제 욕심 인가 여 ㅠㅠ,sadness
진실 은 저 너머 에 머 아니 면 죄송 합니다,sadness
저 차단 했 는지 볼려고 그 사람 번호 삭제 하 고 카톡 에서 삭제 했 는데 만약 안 했 으면 친구 추전 으로 뜨 나요,sadness
저 가 너무 알 바 를 해 보 고 싶 어서 알바 천국 알 바 몬 알 바 인 이런 곳 을 다 해 봤 는데 정말 다 살 이상 이 고 아니 면 너무 거리 가 멀 고 ㅠㅠ,sadness
방 더러운 거 미안 ㅋㅋㅋ,sadness
아이고 부끄러워 라,sadness
아프 지 마 ㅎㅎ 차단 한 건 미안,sadness
미안 해 고마워,sadness
미안 하 다 능,sadness
커져 가 는 미안 함,sadness
잘못 했 어 돌아와,sadness
헤어지 기 직전 관관 계 인 느낌 이 라서 그래서 저 도 일부러 연락 도 안 하 고 그랬 는데 갑자기 이런 비보 를 들으니 뭔가 미안 해 지 네요,sadness
미안 했 어 사랑 했 어,sadness
걷 는 게 좋 다고 해서 몸 안 좋 은 줄 도 모르 고 무식 하 게 매일 걸 은 것 도 아기 한테 넘 미안 해요 ㅠㅠ,sadness
처음 이 라 뭘 몰라 내 가 다 잘못 한 것 같 아 미안 하 고 그러 네요,sadness
변태 같 은 얘기 해서 죄송 해요,sadness
아니 너 에게 미안 하 다 사랑 한다,sadness
방 탈 정말 죄송 해요,sadness
우선 죄송 한다고 인사 좀 할께요,sadness
부족 한 엄마 아빠 라서 너무너무 미안 해,sadness
먼저 죄송 하 다고 말씀 드립니다,sadness
님 들 바쁜데 일단 미안 합니다,sadness
팬 의 헛소리 입니다 ㅠ,sadness
이런 휀 이 라 정말루 미안 해요,sadness
팬레터 글 이 비슷 해서 죄송 합니다,sadness
그동안 휴가 로 인해 글 을 정말 못 올렸 습니다,sadness
위인 유재석 과 훌륭 한 분 김태호 아 힘들 구나 힘들 어,sadness
미국 형 님 죄송 합니다 ㅠㅠ,sadness
애 들 아 미안 하 다 ㅠㅠ,sadness
소중 한 미래 세대 들 이 뭔 죄 냐 성숙 한 시민 정신 을 보여 줍시다,sadness
친환경 재질 로 바 껴서 맥주 값 이 오른다면 난 올라도 사 먹 을란다 사람 이 미안 해 얘 들 아,sadness
무패 로 ㅋㅋㅋ 무관 하 는 거 보여 줬 으면 좋 겠 네 ㅋㅋ ㅋㅋ,sadness
만날 시간 이 많이 없 다는 게 큰 단점 이 다,sadness
혼자 술 먹 으러 왔 을 정도 면 기분 좉 같 았 을 텐데 거기 에 ooo ㅣ ㄴ들 시비 까지 ㅜㅜ연예인이라 고생 많 다,sadness
다 내 잘못 이 다 동생 들 아 미안 하 다,sadness
비 가 올 때 까지 비예 보 는 이어집니다 ^^,sadness
배고프 면 그럴 수 도 보름 굶 고 도 인육 타령 할 수 있 으면 그때 말 해라,sadness
청바지 입기 미안 해 지네,sadness
부인 한테 망치 로 맞 아 죽 은 할배 는 무슨 생각 이 들 었 을까,sadness
재미 로 보 지 베 베 꼬여 버린 사람 들 ㅜ,sadness
택배 어느 순간 너무 예민 해집니다 죄송 합니다 저 부터 바뀌 겠 습니다 그리고 너무 감사 합니다,sadness
미안 한 말 이 지만 봉중근 은 보상 선수 를 받 아 내 는 게 이득 일지 도 모름,sadness
미안 해 얘 들 아,sadness
최 유연 이 진짜 누구 아이 인가,sadness
태극기 부대 수고 많 습니다,sadness
아니 잠시 만 병 신년 안 지나감,sadness
미안 합니다,sadness
이런 기사 볼 때 마다 같 은 인간 으로서 그저 미안 할 뿐 이 다,sadness
미안 합니다,sadness
손님 도 없 는 가게 지키 느라 동참 도 못했 는데 담주 에 는 저 도 가 겠 습니다,sadness
그 동안 무식 하 게 원망 했 던 거 죄송 합니다,sadness
동물 실험 은 동물 에게 정말 미안 했 다,sadness
죄송 합니다,sadness
팬 들 은 무조건 선수 개인 성적 만 생각 한다,sadness
미안 합니다,sadness
한 시간 동안 어르 고 달래 도 엄청 울 다 지쳐 다는 게 안쓰럽 기 도 하 고 하 고 미안 하 기 도 하 고,sadness
그래서 답장 늦 어서 미안 하 다고 ㅠ,sadness
